,Fecha_Alta,Tipo,Operación,Provincia,Superficie,Precio Venta,Fecha Venta,Vendedor
2451,2006-05-30,Suelo,Venta,Lleida,83,825518,2007-04-29 00:00:00,Joaquín
2452,2006-05-30,Local,Venta,Tarragona,181,1438226,2006-12-27 00:00:00,Pedro
2454,2006-05-31,Casa,Venta,Tarragona,190,1410370,2006-11-01 00:00:00,María
2455,2006-05-31,Casa,Venta,Barcelona,156,916500,2006-09-11 00:00:00,Joaquín
2456,2006-06-01,Piso,Venta,Lleida,234,1305720,2006-08-31 00:00:00,Luisa
2457,2006-06-01,Casa,Alquiler,Tarragona,167,685368,2007-01-13 00:00:00,Carmen
2458,2006-06-01,Casa,Venta,Lleida,270,1097010,2007-04-02 00:00:00,María
2459,2006-06-02,Casa,Alquiler,Barcelona,209,2017268,2007-01-26 00:00:00,Luisa
2460,2006-06-02,Parking,Alquiler,Girona,189,1342278,2006-12-16 00:00:00,Carmen
2461,2006-06-02,Piso,Venta,Lleida,246,1044762,2007-03-22 00:00:00,María
2462,2006-06-03,Piso,Venta,Girona,110,1026300,2007-02-08 00:00:00,Luisa
2463,2006-06-03,Suelo,Venta,Tarragona,262,1843694,2006-12-29 00:00:00,Carmen
2464,2006-06-03,Industrial,Venta,Lleida,122,1107028,2006-11-19 00:00:00,Pedro
2466,2006-06-03,Piso,Venta,Lleida,224,1705760,2007-03-03 00:00:00,Jesús
2468,2006-06-04,Casa,Venta,Barcelona,260,1616680,2007-04-25 00:00:00,Carmen
2470,2006-06-05,Parking,Alquiler,Tarragona,211,1126951,2006-12-08 00:00:00,Joaquín
2471,2006-06-05,Oficina,Venta,Tarragona,166,1068376,2007-03-14 00:00:00,Carmen
2472,2006-06-05,Parking,Alquiler,Barcelona,173,1251828,2007-03-04 00:00:00,Joaquín
2473,2006-06-06,Local,Venta,Lleida,126,1199394,2006-12-08 00:00:00,Carmen
2474,2006-06-06,Piso,Alquiler,Lleida,264,1344024,2007-03-22 00:00:00,María
2475,2006-06-06,Local,Alquiler,Tarragona,170,1397060,2007-04-30 00:00:00,Pedro
2476,2006-06-06,Suelo,Alquiler,Lleida,217,1363411,2006-12-18 00:00:00,Carmen
2477,2006-06-06,Suelo,Venta,Girona,294,2353176,2006-10-26 00:00:00,Pedro
2480,2006-06-06,Oficina,Venta,Lleida,209,1637515,2007-04-12 00:00:00,Jesús
2482,2006-06-07,Industrial,Alquiler,Girona,169,1447316,,
2483,2006-06-07,Local,Alquiler,Lleida,201,1342278,2006-12-03 00:00:00,Luisa
2484,2006-06-07,Industrial,Alquiler,Tarragona,270,2632500,2007-04-18 00:00:00,Carmen
2485,2006-06-08,Casa,Venta,Girona,115,1147585,2006-11-13 00:00:00,Joaquín
2487,2006-06-08,Suelo,Alquiler,Tarragona,255,2380170,2006-09-30 00:00:00,Pedro
2488,2006-06-09,Suelo,Alquiler,Lleida,267,2211294,2007-05-06 00:00:00,Joaquín
2489,2006-06-10,Industrial,Alquiler,Tarragona,298,2693026,,
2490,2006-06-10,Local,Venta,Girona,160,1368480,2007-01-07 00:00:00,Joaquín
2491,2006-06-10,Local,Venta,Girona,90,872280,2007-04-17 00:00:00,Joaquín
2492,2006-06-10,Industrial,Alquiler,Tarragona,119,1149897,2006-10-27 00:00:00,Luisa
2495,2006-06-11,Piso,Venta,Barcelona,149,701492,2006-11-02 00:00:00,Carmen
2497,2006-06-11,Piso,Alquiler,Barcelona,126,1102500,2006-10-13 00:00:00,Pedro
2498,2006-06-11,Local,Alquiler,Lleida,275,1443750,,
2499,2006-06-11,Oficina,Venta,Barcelona,165,1204005,2007-01-23 00:00:00,María
2500,2006-06-11,Casa,Alquiler,Girona,231,2069529,2006-12-24 00:00:00,Jesús
2502,2006-06-13,Parking,Venta,Girona,282,2717634,2006-11-30 00:00:00,Pedro
2503,2006-06-13,Local,Venta,Barcelona,245,2090340,,
2504,2006-06-14,Oficina,Venta,Lleida,239,2235367,2006-10-09 00:00:00,María
2505,2006-06-15,Local,Alquiler,Girona,161,1027180,2006-10-17 00:00:00,María
2507,2006-06-15,Suelo,Venta,Girona,204,1267452,,
2508,2006-06-16,Industrial,Alquiler,Tarragona,164,1166860,2007-05-07 00:00:00,Joaquín
2511,2006-06-16,Piso,Venta,Tarragona,280,2384480,2007-01-01 00:00:00,Pedro
2513,2006-06-17,Industrial,Venta,Lleida,134,1083256,2007-01-05 00:00:00,Jesús
2514,2006-06-17,Local,Alquiler,Lleida,245,2030805,2006-12-11 00:00:00,María
2516,2006-06-18,Local,Alquiler,Girona,297,2162160,2006-12-28 00:00:00,Jesús
2517,2006-06-18,Casa,Venta,Tarragona,248,1826024,,
2519,2006-06-21,Oficina,Venta,Girona,277,2250348,2007-04-21 00:00:00,Jesús
2520,2006-06-21,Oficina,Venta,Lleida,212,1736068,2006-12-24 00:00:00,Joaquín
2522,2006-06-21,Casa,Alquiler,Barcelona,241,1327669,2007-03-10 00:00:00,Jesús
2524,2006-06-22,Casa,Alquiler,Tarragona,246,2198502,2006-11-10 00:00:00,Carmen
2525,2006-06-23,Oficina,Alquiler,Tarragona,178,1010862,2006-11-08 00:00:00,Carmen
2526,2006-06-23,Suelo,Venta,Lleida,298,2458798,2006-12-10 00:00:00,Jesús
2527,2006-06-24,Suelo,Alquiler,Barcelona,177,718266,2007-03-20 00:00:00,Joaquín
2528,2006-06-24,Suelo,Alquiler,Barcelona,281,1521615,2007-04-19 00:00:00,Carmen
2530,2006-06-25,Casa,Alquiler,Tarragona,213,1253505,2007-02-18 00:00:00,María
2533,2006-06-25,Oficina,Venta,Girona,246,1087812,2006-10-24 00:00:00,Jesús
2535,2006-06-27,Piso,Venta,Girona,214,1988702,,
2537,2006-06-28,Casa,Venta,Lleida,214,1504420,2006-12-14 00:00:00,Joaquín
2538,2006-06-30,Piso,Alquiler,Girona,68,396780,2007-02-10 00:00:00,Carmen
2540,2006-06-30,Suelo,Venta,Lleida,209,1844425,2007-04-10 00:00:00,Pedro
2541,2006-06-30,Oficina,Venta,Girona,291,2849763,2007-04-28 00:00:00,Joaquín
2543,2006-07-01,Industrial,Alquiler,Barcelona,160,774400,2007-02-07 00:00:00,Joaquín
2544,2006-07-01,Industrial,Venta,Girona,212,1691124,2006-10-19 00:00:00,María
2546,2006-07-01,Parking,Alquiler,Lleida,234,1182636,2006-12-04 00:00:00,Carmen
2547,2006-07-02,Industrial,Venta,Girona,195,1576380,2007-04-24 00:00:00,Luisa
2548,2006-07-02,Parking,Alquiler,Tarragona,147,1362984,2007-02-12 00:00:00,Carmen
2549,2006-07-02,Parking,Alquiler,Barcelona,163,1298947,2006-12-23 00:00:00,María
2550,2006-07-02,Suelo,Alquiler,Tarragona,187,1059916,2006-10-03 00:00:00,Carmen
2553,2006-07-04,Industrial,Alquiler,Barcelona,275,2415325,2006-12-17 00:00:00,Carmen
2554,2006-07-04,Casa,Venta,Barcelona,267,2091144,2006-12-24 00:00:00,Luisa
2555,2006-07-04,Oficina,Venta,Barcelona,250,1298500,2006-11-24 00:00:00,Joaquín
2556,2006-07-05,Parking,Alquiler,Barcelona,283,1470185,2006-12-18 00:00:00,Jesús
2557,2006-07-06,Industrial,Alquiler,Barcelona,212,1758964,2007-03-24 00:00:00,Luisa
2562,2006-07-08,Piso,Alquiler,Barcelona,245,1284045,2007-05-07 00:00:00,Joaquín
2564,2006-07-08,Local,Alquiler,Barcelona,155,845370,2007-04-13 00:00:00,Joaquín
2567,2006-07-10,Casa,Alquiler,Lleida,83,503478,2007-04-04 00:00:00,Joaquín
2568,2006-07-10,Local,Alquiler,Girona,50,390400,2007-01-15 00:00:00,Carmen
2569,2006-07-10,Parking,Venta,Barcelona,93,512430,2007-04-28 00:00:00,Carmen
2570,2006-07-10,Suelo,Venta,Tarragona,191,1127473,2007-04-01 00:00:00,Luisa
2571,2006-07-10,Industrial,Venta,Tarragona,169,1154101,,
2572,2006-07-11,Industrial,Venta,Lleida,138,668748,2007-01-19 00:00:00,Carmen
2573,2006-07-11,Parking,Venta,Barcelona,256,2470912,,
2576,2006-07-13,Piso,Alquiler,Lleida,290,2702220,2007-03-16 00:00:00,Carmen
2578,2006-07-16,Parking,Alquiler,Girona,274,2189534,2006-11-17 00:00:00,Luisa
2580,2006-07-16,Oficina,Venta,Girona,130,1061710,2007-03-11 00:00:00,Pedro
2583,2006-07-17,Suelo,Alquiler,Barcelona,234,1016964,2007-03-18 00:00:00,Luisa
2584,2006-07-17,Piso,Alquiler,Girona,244,1315648,2007-03-01 00:00:00,María
2585,2006-07-18,Suelo,Alquiler,Lleida,252,1889748,2006-11-23 00:00:00,Luisa
2586,2006-07-18,Casa,Venta,Barcelona,229,1634373,2006-12-19 00:00:00,Jesús
2587,2006-07-18,Industrial,Venta,Barcelona,193,1559054,,
2589,2006-07-19,Suelo,Alquiler,Lleida,273,2682225,2007-02-04 00:00:00,Pedro
2590,2006-07-19,Suelo,Venta,Tarragona,213,1359579,2007-02-24 00:00:00,Carmen
2591,2006-07-19,Parking,Venta,Girona,150,1076250,2006-11-05 00:00:00,Carmen
2593,2006-07-20,Local,Venta,Lleida,265,1632930,2007-03-08 00:00:00,María
2594,2006-07-20,Oficina,Alquiler,Girona,170,1039380,2006-11-25 00:00:00,Joaquín
2595,2006-07-21,Oficina,Venta,Barcelona,258,1700994,2006-10-23 00:00:00,Jesús
2598,2006-07-22,Casa,Venta,Lleida,259,1626779,2007-05-01 00:00:00,Joaquín
2600,2006-07-22,Parking,Venta,Girona,200,1021000,2006-11-20 00:00:00,Joaquín
2601,2006-07-23,Oficina,Alquiler,Lleida,157,1095860,2007-04-21 00:00:00,Luisa
2604,2006-07-24,Piso,Alquiler,Lleida,163,1550456,2007-02-03 00:00:00,Carmen
2605,2006-07-24,Piso,Alquiler,Tarragona,293,1431891,,
2606,2006-07-25,Piso,Alquiler,Lleida,195,1899690,2006-11-18 00:00:00,Jesús
2609,2006-07-27,Oficina,Venta,Barcelona,143,1365936,2007-03-13 00:00:00,María
2610,2006-07-27,Parking,Alquiler,Tarragona,177,1064301,,
2611,2006-07-27,Oficina,Venta,Girona,65,598195,2006-10-30 00:00:00,Joaquín
2612,2006-07-28,Casa,Venta,Barcelona,294,2618364,,
2613,2006-07-28,Parking,Venta,Tarragona,242,1844282,,
2614,2006-07-28,Casa,Alquiler,Barcelona,239,2199995,2007-03-04 00:00:00,Jesús
2615,2006-07-28,Parking,Alquiler,Lleida,282,1170300,2006-12-15 00:00:00,Jesús
2617,2006-07-29,Industrial,Venta,Lleida,84,769860,2007-01-02 00:00:00,Joaquín
2619,2006-07-31,Suelo,Alquiler,Lleida,102,688092,2007-01-21 00:00:00,Joaquín
2620,2006-07-31,Suelo,Venta,Tarragona,194,1476534,2006-11-27 00:00:00,Luisa
2621,2006-07-31,Oficina,Alquiler,Lleida,291,2874207,2007-04-24 00:00:00,Jesús
2622,2006-07-31,Parking,Alquiler,Lleida,108,1002348,,
2624,2006-08-01,Local,Venta,Tarragona,277,1232927,,
2626,2006-08-02,Suelo,Venta,Girona,259,1202537,2007-04-16 00:00:00,María
2627,2006-08-02,Parking,Alquiler,Lleida,237,1732233,2007-01-23 00:00:00,Pedro
2628,2006-08-02,Suelo,Venta,Tarragona,295,1706280,2007-02-03 00:00:00,Joaquín
2629,2006-08-03,Parking,Alquiler,Tarragona,53,395751,2007-04-18 00:00:00,Joaquín
2630,2006-08-03,Piso,Venta,Lleida,291,1776555,,
2631,2006-08-04,Industrial,Venta,Lleida,186,1527618,2007-03-26 00:00:00,Joaquín
2633,2006-08-06,Suelo,Venta,Girona,234,1994382,2007-03-04 00:00:00,María
2634,2006-08-06,Piso,Alquiler,Tarragona,253,2211979,2007-03-05 00:00:00,María
2635,2006-08-07,Parking,Alquiler,Barcelona,169,1673607,2007-01-07 00:00:00,Luisa
2636,2006-08-07,Parking,Venta,Girona,249,1422537,2007-04-02 00:00:00,Luisa
2638,2006-08-08,Parking,Venta,Girona,211,1456322,2006-11-23 00:00:00,Carmen
2640,2006-08-08,Oficina,Venta,Girona,133,1053227,2007-01-30 00:00:00,Jesús
2641,2006-08-08,Industrial,Alquiler,Lleida,275,2171950,,
2642,2006-08-09,Casa,Alquiler,Lleida,274,1233000,2007-02-05 00:00:00,Joaquín
2643,2006-08-09,Industrial,Venta,Barcelona,282,2205240,,
2644,2006-08-10,Casa,Venta,Lleida,232,1341656,2006-12-01 00:00:00,Joaquín
2645,2006-08-11,Oficina,Alquiler,Tarragona,268,1984808,2007-03-06 00:00:00,Carmen
2646,2006-08-11,Industrial,Alquiler,Barcelona,270,1705320,2007-03-26 00:00:00,Luisa
2647,2006-08-11,Local,Alquiler,Barcelona,220,1772540,2006-12-25 00:00:00,Pedro
2648,2006-08-11,Casa,Venta,Girona,112,1093456,2007-01-24 00:00:00,Pedro
2649,2006-08-11,Piso,Venta,Tarragona,275,1324125,2006-12-31 00:00:00,Carmen
2650,2006-08-12,Industrial,Alquiler,Barcelona,126,1199394,,
2652,2006-08-13,Parking,Venta,Barcelona,110,643060,2006-12-24 00:00:00,Carmen
2653,2006-08-13,Piso,Alquiler,Girona,297,2909412,,
2656,2006-08-14,Oficina,Alquiler,Barcelona,192,1622400,2006-11-16 00:00:00,Carmen
2657,2006-08-14,Parking,Alquiler,Tarragona,207,1473219,2007-02-20 00:00:00,Jesús
2660,2006-08-16,Oficina,Venta,Girona,81,557604,2006-12-17 00:00:00,Carmen
2661,2006-08-17,Local,Venta,Lleida,179,954249,2006-12-21 00:00:00,Carmen
2662,2006-08-17,Suelo,Alquiler,Girona,116,1041448,,
2663,2006-08-19,Parking,Venta,Lleida,164,1165548,,
2665,2006-08-21,Oficina,Venta,Barcelona,258,2539236,2007-01-11 00:00:00,Joaquín
2668,2006-08-22,Industrial,Venta,Girona,165,889350,2007-01-11 00:00:00,Carmen
2669,2006-08-22,Suelo,Alquiler,Barcelona,215,1694630,,
2674,2006-08-23,Piso,Venta,Barcelona,41,219145,2006-12-21 00:00:00,Carmen
2675,2006-08-23,Piso,Venta,Girona,294,2574558,,
2676,2006-08-24,Suelo,Venta,Lleida,214,1114940,,
2677,2006-08-24,Casa,Venta,Tarragona,239,1793695,2006-12-16 00:00:00,Carmen
2679,2006-08-25,Local,Venta,Tarragona,228,1096452,2007-03-31 00:00:00,Luisa
2681,2006-08-26,Suelo,Venta,Lleida,269,1971501,,
2685,2006-08-28,Casa,Alquiler,Tarragona,199,1277381,,
2686,2006-08-28,Piso,Alquiler,Barcelona,146,1287428,,
2687,2006-08-28,Parking,Venta,Girona,220,1230240,,
2688,2006-08-28,Piso,Venta,Girona,263,2173169,2007-01-20 00:00:00,María
2689,2006-08-29,Local,Venta,Barcelona,272,2399312,2006-12-28 00:00:00,Luisa
2690,2006-08-29,Parking,Alquiler,Girona,44,380072,2006-12-14 00:00:00,Joaquín
2692,2006-08-29,Piso,Venta,Tarragona,215,1981440,2007-05-03 00:00:00,Jesús
2693,2006-08-30,Piso,Venta,Lleida,233,2200452,,
2694,2006-08-30,Suelo,Venta,Girona,186,1695948,2007-03-23 00:00:00,Pedro
2695,2006-08-30,Casa,Venta,Tarragona,255,2080290,2007-01-19 00:00:00,Luisa
2696,2006-08-31,Oficina,Venta,Barcelona,298,2977318,,
2698,2006-09-01,Piso,Venta,Tarragona,70,634130,2007-02-19 00:00:00,Joaquín
2699,2006-09-02,Piso,Venta,Girona,179,1025491,,
2700,2006-09-03,Suelo,Venta,Girona,203,1191610,2006-12-24 00:00:00,María
2701,2006-09-03,Industrial,Alquiler,Tarragona,158,1553772,2007-04-20 00:00:00,Luisa
2702,2006-09-04,Casa,Venta,Barcelona,289,2534241,2007-01-28 00:00:00,María
2703,2006-09-04,Casa,Alquiler,Barcelona,221,1556282,,
2704,2006-09-04,Casa,Alquiler,Tarragona,67,613251,2007-03-08 00:00:00,Joaquín
2705,2006-09-04,Local,Alquiler,Lleida,171,1176480,,
2707,2006-09-05,Local,Alquiler,Girona,242,2326346,,
2708,2006-09-06,Casa,Alquiler,Girona,291,1643568,,
2709,2006-09-06,Piso,Alquiler,Girona,274,2445724,2006-12-20 00:00:00,Luisa
2710,2006-09-07,Parking,Venta,Girona,286,2153580,,
2712,2006-09-07,Oficina,Venta,Girona,239,1994933,2007-04-09 00:00:00,Carmen
2713,2006-09-07,Industrial,Alquiler,Girona,53,478431,2007-01-28 00:00:00,Carmen
2714,2006-09-07,Parking,Alquiler,Lleida,151,1110907,,
2715,2006-09-07,Local,Venta,Lleida,224,2076480,,
2717,2006-09-08,Oficina,Venta,Tarragona,245,1349705,,
2721,2006-09-10,Parking,Venta,Barcelona,251,2180939,,
2724,2006-09-10,Oficina,Alquiler,Tarragona,285,1299315,,
2726,2006-09-11,Local,Venta,Tarragona,230,1580790,2007-03-04 00:00:00,Carmen
2727,2006-09-12,Industrial,Alquiler,Lleida,109,591325,2007-01-07 00:00:00,Joaquín
2730,2006-09-13,Piso,Venta,Barcelona,294,2885316,2007-02-13 00:00:00,María
2731,2006-09-14,Oficina,Venta,Lleida,225,1239525,,
2733,2006-09-15,Local,Venta,Girona,197,1967242,2006-12-28 00:00:00,Pedro
2734,2006-09-15,Oficina,Venta,Lleida,151,1057755,,
2735,2006-09-16,Suelo,Alquiler,Lleida,224,1956864,2007-01-28 00:00:00,Carmen
2737,2006-09-16,Parking,Alquiler,Lleida,109,535408,2007-01-06 00:00:00,Joaquín
2739,2006-09-18,Oficina,Venta,Lleida,239,2297985,,
2741,2006-09-19,Suelo,Venta,Lleida,182,1298752,,
2743,2006-09-19,Industrial,Venta,Tarragona,245,1728230,,
2744,2006-09-19,Oficina,Venta,Barcelona,164,1040252,2007-01-02 00:00:00,Carmen
2745,2006-09-20,Suelo,Venta,Barcelona,131,1134984,,
2746,2006-09-20,Suelo,Alquiler,Tarragona,208,2066688,,
2747,2006-09-20,Industrial,Venta,Tarragona,132,579348,2006-12-31 00:00:00,Carmen
2748,2006-09-21,Casa,Venta,Lleida,211,1326135,,
2749,2006-09-21,Parking,Venta,Lleida,257,2121278,2007-02-23 00:00:00,Joaquín
2750,2006-09-21,Industrial,Alquiler,Barcelona,279,1262196,2007-04-24 00:00:00,Jesús
2751,2006-09-22,Local,Venta,Girona,257,2242839,,
2752,2006-09-22,Suelo,Venta,Lleida,138,1317210,2007-01-07 00:00:00,María
2753,2006-09-23,Piso,Venta,Barcelona,254,2001266,2007-02-10 00:00:00,Luisa
2754,2006-09-23,Oficina,Alquiler,Girona,134,1088616,2007-03-11 00:00:00,María
2755,2006-09-23,Oficina,Venta,Girona,261,1475172,,
2759,2006-09-25,Piso,Alquiler,Barcelona,110,641080,2007-01-31 00:00:00,Carmen
2760,2006-09-26,Suelo,Alquiler,Tarragona,77,375067,2007-01-10 00:00:00,Carmen
2761,2006-09-27,Local,Venta,Tarragona,211,1819875,,
2762,2006-09-27,Oficina,Venta,Lleida,135,1345545,2007-05-07 00:00:00,Luisa
2764,2006-09-28,Suelo,Venta,Lleida,115,1094225,,
2765,2006-09-28,Suelo,Alquiler,Girona,194,1519214,,
2766,2006-09-29,Industrial,Venta,Barcelona,216,1734264,2007-05-06 00:00:00,Pedro
2767,2006-09-29,Casa,Venta,Barcelona,258,1536906,,
2768,2006-09-30,Casa,Venta,Girona,142,1194078,2007-03-30 00:00:00,Joaquín
2769,2006-09-30,Piso,Venta,Girona,244,2291404,2007-04-23 00:00:00,María
2772,2006-10-02,Piso,Venta,Barcelona,292,1536212,,
2773,2006-10-02,Suelo,Alquiler,Girona,271,1780199,2007-03-20 00:00:00,Carmen
2774,2006-10-03,Local,Venta,Barcelona,192,1484544,,
2775,2006-10-04,Piso,Venta,Girona,290,2381770,2007-03-11 00:00:00,María
2776,2006-10-04,Industrial,Venta,Tarragona,284,2072632,2007-02-02 00:00:00,Joaquín
2777,2006-10-04,Piso,Venta,Lleida,145,949025,2007-01-20 00:00:00,Joaquín
2778,2006-10-04,Casa,Venta,Girona,295,1658785,,
2779,2006-10-05,Industrial,Venta,Girona,157,1242498,2007-03-26 00:00:00,Luisa
2783,2006-10-06,Oficina,Venta,Barcelona,272,2008176,,
2785,2006-10-07,Suelo,Venta,Tarragona,215,1015015,2007-03-03 00:00:00,Carmen
2786,2006-10-07,Casa,Venta,Tarragona,123,1211427,2007-04-09 00:00:00,Jesús
2788,2006-10-08,Suelo,Alquiler,Girona,136,777240,2007-04-04 00:00:00,Carmen
2789,2006-10-08,Industrial,Venta,Girona,212,1565620,2007-04-04 00:00:00,María
2791,2006-10-08,Local,Venta,Lleida,217,1770503,2007-02-11 00:00:00,Pedro
2792,2006-10-09,Casa,Venta,Girona,250,1370500,,
2794,2006-10-09,Local,Alquiler,Lleida,280,2327080,,
2795,2006-10-09,Local,Alquiler,Barcelona,191,1345213,,
2796,2006-10-10,Parking,Venta,Lleida,275,2096050,,
2797,2006-10-10,Oficina,Alquiler,Tarragona,202,1028988,,
2798,2006-10-11,Oficina,Alquiler,Barcelona,178,1319336,,
2799,2006-10-11,Casa,Venta,Barcelona,212,2108128,,
2800,2006-10-13,Suelo,Venta,Tarragona,189,1794366,,
2802,2006-10-13,Parking,Venta,Tarragona,244,2429752,2007-01-15 00:00:00,Carmen
2804,2006-10-13,Local,Venta,Girona,271,1923558,2007-04-17 00:00:00,Luisa
2805,2006-10-13,Oficina,Alquiler,Tarragona,271,2621925,2007-02-19 00:00:00,Carmen
2806,2006-10-14,Piso,Venta,Barcelona,133,1066527,2007-04-30 00:00:00,Luisa
2807,2006-10-14,Suelo,Alquiler,Tarragona,293,2560527,,
2808,2006-10-15,Parking,Venta,Girona,206,1659742,2007-03-08 00:00:00,Jesús
2809,2006-10-15,Industrial,Alquiler,Lleida,83,695789,2007-02-18 00:00:00,Carmen
2810,2006-10-16,Oficina,Alquiler,Lleida,250,1480500,2007-02-19 00:00:00,Luisa
2812,2006-10-17,Industrial,Venta,Barcelona,292,1905300,2007-03-12 00:00:00,Carmen
2814,2006-10-17,Local,Venta,Girona,181,1405465,,
2816,2006-10-18,Local,Alquiler,Tarragona,166,1573514,2007-03-17 00:00:00,Pedro
2818,2006-10-18,Oficina,Venta,Tarragona,234,1438866,,
2820,2006-10-19,Casa,Venta,Lleida,239,1215554,2007-05-03 00:00:00,Luisa
2822,2006-10-21,Local,Alquiler,Lleida,128,1162624,,
2823,2006-10-22,Parking,Venta,Girona,196,1210496,,
2824,2006-10-22,Casa,Venta,Lleida,275,2669425,2007-03-23 00:00:00,Jesús
2825,2006-10-23,Industrial,Alquiler,Barcelona,242,1250172,2007-03-08 00:00:00,María
2826,2006-10-23,Oficina,Venta,Lleida,236,1300360,,
2827,2006-10-23,Parking,Venta,Tarragona,187,1513765,,
2828,2006-10-23,Local,Alquiler,Girona,273,1766310,,
2829,2006-10-24,Suelo,Alquiler,Tarragona,187,1469446,2007-03-31 00:00:00,Joaquín
2830,2006-10-24,Parking,Alquiler,Tarragona,221,1318707,,
2831,2006-10-24,Oficina,Alquiler,Girona,224,1126944,2007-04-07 00:00:00,Joaquín
2833,2006-10-25,Piso,Venta,Tarragona,192,1661760,,
2834,2006-10-26,Local,Venta,Lleida,293,1956068,2007-05-03 00:00:00,Jesús
2839,2006-10-28,Casa,Alquiler,Tarragona,247,1107301,,
2840,2006-10-29,Industrial,Alquiler,Barcelona,172,1167020,2007-03-28 00:00:00,Pedro
2841,2006-10-29,Casa,Alquiler,Girona,125,1041625,2007-05-04 00:00:00,Pedro
2842,2006-10-29,Suelo,Alquiler,Lleida,245,1240925,,
2843,2006-10-29,Suelo,Alquiler,Girona,73,660577,2007-03-25 00:00:00,Carmen
2844,2006-10-29,Industrial,Venta,Girona,247,1843361,2007-01-30 00:00:00,Pedro
2846,2006-10-30,Parking,Alquiler,Lleida,63,416997,2007-03-13 00:00:00,Joaquín
2848,2006-10-31,Piso,Alquiler,Girona,285,1940565,,
2849,2006-10-31,Parking,Venta,Barcelona,285,1638750,2007-05-04 00:00:00,Carmen
2850,2006-10-31,Oficina,Venta,Girona,294,2267622,,
2852,2006-11-01,Piso,Alquiler,Tarragona,260,2292160,2007-03-07 00:00:00,Jesús
2853,2006-11-02,Casa,Venta,Girona,190,1105230,,
2854,2006-11-02,Oficina,Alquiler,Lleida,47,400816,2007-03-28 00:00:00,Carmen
2856,2006-11-03,Suelo,Alquiler,Barcelona,283,2569923,2007-03-28 00:00:00,Pedro
2861,2006-11-03,Parking,Alquiler,Girona,275,1623600,2007-04-28 00:00:00,Pedro
2863,2006-11-04,Oficina,Venta,Lleida,130,1186380,2007-03-06 00:00:00,Jesús
2864,2006-11-04,Local,Alquiler,Girona,197,1704050,,
2865,2006-11-04,Piso,Venta,Lleida,292,1427004,,
2866,2006-11-05,Industrial,Alquiler,Lleida,208,1269008,,
2867,2006-11-05,Oficina,Venta,Lleida,248,1270256,,
2869,2006-11-05,Casa,Alquiler,Barcelona,212,1357648,2007-04-25 00:00:00,Luisa
2870,2006-11-05,Industrial,Venta,Lleida,246,2345364,,
2871,2006-11-06,Parking,Venta,Lleida,267,1516293,2007-02-21 00:00:00,Joaquín
2872,2006-11-07,Industrial,Venta,Barcelona,136,1262624,2007-03-27 00:00:00,Carmen
2874,2006-11-07,Local,Alquiler,Girona,166,1607710,,
2875,2006-11-07,Casa,Venta,Girona,129,722013,2007-03-18 00:00:00,Carmen
2878,2006-11-08,Oficina,Venta,Lleida,165,1355805,,
2879,2006-11-09,Parking,Alquiler,Lleida,295,1767345,2007-04-03 00:00:00,Jesús
2883,2006-11-09,Piso,Alquiler,Lleida,285,2565285,,
2884,2006-11-09,Industrial,Alquiler,Lleida,195,1414140,,
2886,2006-11-10,Local,Alquiler,Girona,61,265289,2007-02-17 00:00:00,Carmen
2887,2006-11-11,Local,Alquiler,Barcelona,239,1197390,,
2888,2006-11-11,Piso,Alquiler,Lleida,223,1071515,2007-03-20 00:00:00,Luisa
2891,2006-11-13,Industrial,Venta,Barcelona,262,2517034,,
2892,2006-11-13,Parking,Alquiler,Lleida,186,1464192,,
2894,2006-11-14,Suelo,Venta,Tarragona,124,1014196,,
2896,2006-11-16,Piso,Alquiler,Girona,258,1058832,,
2897,2006-11-17,Casa,Alquiler,Tarragona,214,1771492,,
2898,2006-11-17,Industrial,Venta,Girona,105,1045905,2007-04-24 00:00:00,Joaquín
2902,2006-11-19,Piso,Venta,Barcelona,199,1370911,,
2903,2006-11-20,Industrial,Alquiler,Girona,149,1454836,,
2904,2006-11-20,Casa,Alquiler,Tarragona,282,1239672,2007-03-10 00:00:00,Jesús
2907,2006-11-22,Local,Alquiler,Lleida,128,669056,2007-03-15 00:00:00,Joaquín
2908,2006-11-22,Local,Alquiler,Tarragona,228,2081868,,
2909,2006-11-23,Suelo,Alquiler,Tarragona,125,1166375,,
2910,2006-11-23,Piso,Alquiler,Lleida,282,1234032,2007-04-17 00:00:00,Joaquín
2911,2006-11-24,Local,Venta,Lleida,218,2102174,,
2912,2006-11-24,Parking,Venta,Barcelona,131,1008176,,
2914,2006-11-24,Parking,Venta,Barcelona,185,1635030,,
2915,2006-11-24,Suelo,Venta,Tarragona,176,1185536,,
2916,2006-11-26,Local,Venta,Lleida,265,1820285,,
2917,2006-11-27,Casa,Alquiler,Barcelona,141,1045233,,
2925,2006-11-28,Casa,Alquiler,Tarragona,197,1165649,,
2926,2006-11-28,Oficina,Venta,Lleida,153,1095786,,
2927,2006-11-29,Oficina,Venta,Lleida,180,1467360,,
2928,2006-11-29,Casa,Alquiler,Lleida,253,1239700,,
2930,2006-11-29,Local,Venta,Barcelona,230,1847590,,
2933,2006-11-30,Casa,Venta,Barcelona,261,1752093,,
2934,2006-11-30,Oficina,Alquiler,Lleida,192,1169088,,
2936,2006-12-01,Piso,Venta,Girona,100,905600,2007-05-07 00:00:00,Joaquín
